job_id,month,project,business_unit,application,cluster_name,cpu_hours,gpu_hours
202507-job-00311,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,125.87,49.52
202507-job-00312,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,40.44,28.58
202507-job-00313,2025-07-01,Orders,Commerce,Orders,hpc-alpha,12.63,8.1
202507-job-00314,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,11.14,35.43
202507-job-00315,2025-07-01,Website,Marketing,Website,hpc-alpha,114.57,41.54
202507-job-00316,2025-07-01,Orders,Commerce,Orders,hpc-alpha,36.91,17.38
202507-job-00317,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,146.62,21.1
202507-job-00318,2025-07-01,Orders,Commerce,Orders,hpc-alpha,47.78,47.06
202507-job-00319,2025-07-01,Orders,Commerce,Orders,hpc-alpha,97.05,20.27
202507-job-00320,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,153.46,5.53
202507-job-00321,2025-07-01,Website,Marketing,Website,hpc-alpha,41.56,5.4
202507-job-00322,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,19.0,41.27
202507-job-00323,2025-07-01,Website,Marketing,Website,hpc-alpha,49.5,49.81
202507-job-00324,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,4.38,26.21
202507-job-00325,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,69.83,40.62
202507-job-00326,2025-07-01,Orders,Commerce,Orders,hpc-alpha,84.59,7.5
202507-job-00327,2025-07-01,Orders,Commerce,Orders,hpc-alpha,3.4,9.43
202507-job-00328,2025-07-01,Website,Marketing,Website,hpc-alpha,94.62,32.06
202507-job-00329,2025-07-01,Website,Marketing,Website,hpc-alpha,98.58,18.69
202507-job-00330,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,146.55,8.31
202507-job-00331,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,104.65,40.02
202507-job-00332,2025-07-01,Orders,Commerce,Orders,hpc-alpha,160.05,43.99
202507-job-00333,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,8.03,42.76
202507-job-00334,2025-07-01,Orders,Commerce,Orders,hpc-alpha,94.29,0.92
202507-job-00335,2025-07-01,Orders,Commerce,Orders,hpc-alpha,62.4,26.19
202507-job-00336,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,89.45,43.24
202507-job-00337,2025-07-01,Website,Marketing,Website,hpc-alpha,42.2,39.69
202507-job-00338,2025-07-01,Orders,Commerce,Orders,hpc-alpha,137.02,11.46
202507-job-00339,2025-07-01,Website,Marketing,Website,hpc-alpha,167.97,4.04
202507-job-00340,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,103.46,37.64
202507-job-00341,2025-07-01,Orders,Commerce,Orders,hpc-alpha,193.1,41.74
202507-job-00342,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,1.66,42.15
202507-job-00343,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,141.01,29.13
202507-job-00344,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,133.57,20.65
202507-job-00345,2025-07-01,Orders,Commerce,Orders,hpc-alpha,132.6,28.11
202507-job-00346,2025-07-01,Orders,Commerce,Orders,hpc-alpha,183.78,48.39
202507-job-00347,2025-07-01,Orders,Commerce,Orders,hpc-alpha,142.32,4.69
202507-job-00348,2025-07-01,Orders,Commerce,Orders,hpc-alpha,101.0,3.93
202507-job-00349,2025-07-01,Website,Marketing,Website,hpc-alpha,159.24,1.5
202507-job-00350,2025-07-01,Orders,Commerce,Orders,hpc-alpha,127.87,21.19
202507-job-00351,2025-07-01,Website,Marketing,Website,hpc-alpha,46.48,32.55
202507-job-00352,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,61.44,8.76
202507-job-00353,2025-07-01,Orders,Commerce,Orders,hpc-alpha,130.36,7.92
202507-job-00354,2025-07-01,Website,Marketing,Website,hpc-alpha,116.72,13.99
202507-job-00355,2025-07-01,Orders,Commerce,Orders,hpc-alpha,39.31,48.86
202507-job-00356,2025-07-01,Website,Marketing,Website,hpc-alpha,122.61,35.86
202507-job-00357,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,133.14,13.9
202507-job-00358,2025-07-01,Orders,Commerce,Orders,hpc-alpha,166.69,24.53
202507-job-00359,2025-07-01,Orders,Commerce,Orders,hpc-alpha,69.66,34.42
202507-job-00360,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,148.71,33.01
202507-job-00361,2025-07-01,Orders,Commerce,Orders,hpc-alpha,142.39,36.98
202507-job-00362,2025-07-01,Orders,Commerce,Orders,hpc-alpha,169.24,22.41
202507-job-00363,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,66.67,22.58
202507-job-00364,2025-07-01,Orders,Commerce,Orders,hpc-alpha,116.83,17.12
202507-job-00365,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,50.66,18.46
202507-job-00366,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,91.5,3.08
202507-job-00367,2025-07-01,Orders,Commerce,Orders,hpc-alpha,26.03,42.91
202507-job-00368,2025-07-01,Website,Marketing,Website,hpc-alpha,66.62,14.2
202507-job-00369,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,59.13,27.09
202507-job-00370,2025-07-01,Orders,Commerce,Orders,hpc-alpha,100.6,8.0
202507-job-00371,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,120.28,25.27
202507-job-00372,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,101.05,8.46
202507-job-00373,2025-07-01,Orders,Commerce,Orders,hpc-alpha,181.48,3.69
202507-job-00374,2025-07-01,Orders,Commerce,Orders,hpc-alpha,56.03,23.34
202507-job-00375,2025-07-01,Website,Marketing,Website,hpc-alpha,83.32,28.72
202507-job-00376,2025-07-01,Orders,Commerce,Orders,hpc-alpha,80.59,4.24
202507-job-00377,2025-07-01,Website,Marketing,Website,hpc-alpha,88.65,41.96
202507-job-00378,2025-07-01,Orders,Commerce,Orders,hpc-alpha,102.12,49.76
202507-job-00379,2025-07-01,Orders,Commerce,Orders,hpc-alpha,140.92,40.25
202507-job-00380,2025-07-01,Website,Marketing,Website,hpc-alpha,22.6,28.37
202507-job-00381,2025-07-01,Website,Marketing,Website,hpc-alpha,131.65,35.42
202507-job-00382,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,133.62,1.18
202507-job-00383,2025-07-01,Orders,Commerce,Orders,hpc-alpha,112.98,28.09
202508-job-00000,2025-08-01,Website,Marketing,Website,hpc-alpha,83.0,38.43
202508-job-00001,2025-08-01,Website,Marketing,Website,hpc-alpha,36.61,37.59
202508-job-00002,2025-08-01,Orders,Commerce,Orders,hpc-alpha,105.31,18.14
202508-job-00003,2025-08-01,Website,Marketing,Website,hpc-alpha,61.9,14.51
202508-job-00004,2025-08-01,Orders,Commerce,Orders,hpc-alpha,107.15,16.56
202508-job-00005,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,182.84,42.68
202508-job-00006,2025-08-01,Website,Marketing,Website,hpc-alpha,31.3,44.75
202508-job-00007,2025-08-01,Website,Marketing,Website,hpc-alpha,16.11,41.88
202508-job-00008,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,1.36,15.61
202508-job-00009,2025-08-01,Website,Marketing,Website,hpc-alpha,16.88,19.13
202508-job-00010,2025-08-01,Website,Marketing,Website,hpc-alpha,149.74,36.99
202508-job-00011,2025-08-01,Orders,Commerce,Orders,hpc-alpha,37.35,19.47
202508-job-00012,2025-08-01,Orders,Commerce,Orders,hpc-alpha,59.94,29.56
202508-job-00013,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,21.68,13.09
202508-job-00014,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,67.76,25.56
202508-job-00015,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,125.23,45.45
202508-job-00016,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,76.57,41.03
202508-job-00017,2025-08-01,Website,Marketing,Website,hpc-alpha,56.21,48.22
202508-job-00018,2025-08-01,Website,Marketing,Website,hpc-alpha,78.38,24.58
202508-job-00019,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,58.29,49.34
202508-job-00020,2025-08-01,Orders,Commerce,Orders,hpc-alpha,169.83,7.38
202508-job-00021,2025-08-01,Orders,Commerce,Orders,hpc-alpha,86.68,2.8
202508-job-00022,2025-08-01,Orders,Commerce,Orders,hpc-alpha,182.32,13.69
202508-job-00023,2025-08-01,Orders,Commerce,Orders,hpc-alpha,155.06,28.61
202508-job-00024,2025-08-01,Website,Marketing,Website,hpc-alpha,53.95,12.71
202508-job-00025,2025-08-01,Orders,Commerce,Orders,hpc-alpha,92.72,40.01
202508-job-00026,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,185.08,34.35
202508-job-00027,2025-08-01,Orders,Commerce,Orders,hpc-alpha,123.69,18.74
202508-job-00028,2025-08-01,Orders,Commerce,Orders,hpc-alpha,49.53,32.94
202508-job-00029,2025-08-01,Website,Marketing,Website,hpc-alpha,128.1,37.45
202508-job-00030,2025-08-01,Website,Marketing,Website,hpc-alpha,87.31,4.71
202508-job-00031,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,68.62,46.5
202508-job-00032,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,40.64,6.1
202508-job-00033,2025-08-01,Orders,Commerce,Orders,hpc-alpha,51.69,28.75
202508-job-00034,2025-08-01,Website,Marketing,Website,hpc-alpha,72.01,36.78
202508-job-00035,2025-08-01,Orders,Commerce,Orders,hpc-alpha,34.97,45.96
202508-job-00036,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,139.31,14.64
202508-job-00037,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,36.38,0.29
202508-job-00038,2025-08-01,Orders,Commerce,Orders,hpc-alpha,102.02,33.57
202508-job-00039,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,15.37,39.31
202508-job-00040,2025-08-01,Orders,Commerce,Orders,hpc-alpha,10.46,29.33
202508-job-00041,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,71.49,5.53
202508-job-00042,2025-08-01,Website,Marketing,Website,hpc-alpha,174.71,27.38
202508-job-00043,2025-08-01,Orders,Commerce,Orders,hpc-alpha,194.47,7.9
202508-job-00044,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,86.59,16.71
202508-job-00045,2025-08-01,Orders,Commerce,Orders,hpc-alpha,170.36,37.96
202508-job-00046,2025-08-01,Website,Marketing,Website,hpc-alpha,147.6,49.34
202508-job-00047,2025-08-01,Orders,Commerce,Orders,hpc-alpha,56.43,45.9
202508-job-00048,2025-08-01,Orders,Commerce,Orders,hpc-alpha,47.11,30.04
202508-job-00049,2025-08-01,Orders,Commerce,Orders,hpc-alpha,11.78,40.92
202508-job-00050,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,150.33,18.27
202508-job-00051,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,151.38,24.32
202508-job-00052,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,80.09,7.6
202508-job-00053,2025-08-01,Orders,Commerce,Orders,hpc-alpha,112.67,25.29
202508-job-00054,2025-08-01,Website,Marketing,Website,hpc-alpha,59.84,37.93
202508-job-00055,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,168.12,24.09
202508-job-00056,2025-08-01,Website,Marketing,Website,hpc-alpha,71.6,10.52
202508-job-00057,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,118.78,7.72
202508-job-00058,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,112.87,17.82
202508-job-00059,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,4.81,11.24
202508-job-00060,2025-08-01,Orders,Commerce,Orders,hpc-alpha,105.02,32.03
202508-job-00061,2025-08-01,Orders,Commerce,Orders,hpc-alpha,58.21,20.57
202508-job-00062,2025-08-01,Orders,Commerce,Orders,hpc-alpha,166.07,29.54
202508-job-00063,2025-08-01,Orders,Commerce,Orders,hpc-alpha,103.55,40.61
202508-job-00064,2025-08-01,Website,Marketing,Website,hpc-alpha,194.94,37.7
202508-job-00065,2025-08-01,Website,Marketing,Website,hpc-alpha,187.53,25.56
202508-job-00066,2025-08-01,Website,Marketing,Website,hpc-alpha,132.5,16.73
202508-job-00067,2025-08-01,Orders,Commerce,Orders,hpc-alpha,167.42,5.9
202508-job-00068,2025-08-01,Orders,Commerce,Orders,hpc-alpha,182.35,23.33
202508-job-00069,2025-08-01,Orders,Commerce,Orders,hpc-alpha,21.85,30.71
202508-job-00070,2025-08-01,Website,Marketing,Website,hpc-alpha,51.37,12.86
202508-job-00071,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,138.48,28.4
202508-job-00072,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,15.27,6.24
202508-job-00073,2025-08-01,Website,Marketing,Website,hpc-alpha,170.97,0.49
202508-job-00074,2025-08-01,Orders,Commerce,Orders,hpc-alpha,142.3,17.83
202508-job-00075,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,136.24,25.21
202508-job-00076,2025-08-01,Website,Marketing,Website,hpc-alpha,183.16,26.5
202508-job-00077,2025-08-01,Website,Marketing,Website,hpc-alpha,135.17,24.34
202508-job-00078,2025-08-01,Orders,Commerce,Orders,hpc-alpha,96.29,39.04
202508-job-00079,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,76.29,18.85
202508-job-00080,2025-08-01,Orders,Commerce,Orders,hpc-alpha,89.05,10.96
202508-job-00081,2025-08-01,Website,Marketing,Website,hpc-alpha,146.19,38.37
202508-job-00082,2025-08-01,Website,Marketing,Website,hpc-alpha,53.4,7.4
202508-job-00083,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,22.02,0.08
202508-job-00084,2025-08-01,Website,Marketing,Website,hpc-alpha,103.83,10.54
202508-job-00085,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,31.62,42.01
202508-job-00086,2025-08-01,Orders,Commerce,Orders,hpc-alpha,158.31,33.92
202508-job-00087,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,125.4,0.24
202508-job-00088,2025-08-01,Orders,Commerce,Orders,hpc-alpha,116.59,38.69
202508-job-00089,2025-08-01,Orders,Commerce,Orders,hpc-alpha,81.03,6.84
202508-job-00090,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,155.06,16.43
202508-job-00091,2025-08-01,Website,Marketing,Website,hpc-alpha,75.32,34.5
202508-job-00092,2025-08-01,Website,Marketing,Website,hpc-alpha,84.33,14.48
202508-job-00093,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,187.13,10.85
202508-job-00094,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,20.63,9.81
202508-job-00095,2025-08-01,Website,Marketing,Website,hpc-alpha,105.12,23.0
202508-job-00096,2025-08-01,Orders,Commerce,Orders,hpc-alpha,53.06,32.38
202508-job-00097,2025-08-01,Orders,Commerce,Orders,hpc-alpha,50.45,12.21
202508-job-00098,2025-08-01,Website,Marketing,Website,hpc-alpha,177.39,7.84
202508-job-00099,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,46.78,30.66
202508-job-00100,2025-08-01,Orders,Commerce,Orders,hpc-alpha,42.63,31.21
202508-job-00101,2025-08-01,Website,Marketing,Website,hpc-alpha,48.83,18.33
202508-job-00102,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,139.94,42.46
202508-job-00103,2025-08-01,Orders,Commerce,Orders,hpc-alpha,104.86,26.86
202508-job-00104,2025-08-01,Website,Marketing,Website,hpc-alpha,38.45,30.0
202508-job-00105,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,167.5,43.98
202508-job-00106,2025-08-01,Website,Marketing,Website,hpc-alpha,141.26,1.51
202508-job-00107,2025-08-01,Orders,Commerce,Orders,hpc-alpha,51.54,40.48
202508-job-00108,2025-08-01,Website,Marketing,Website,hpc-alpha,167.32,15.23
202508-job-00109,2025-08-01,Website,Marketing,Website,hpc-alpha,55.19,24.47
202508-job-00110,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,174.02,22.48
202508-job-00111,2025-08-01,Website,Marketing,Website,hpc-alpha,8.35,38.04
202508-job-00112,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,8.93,49.15
202508-job-00113,2025-08-01,Website,Marketing,Website,hpc-alpha,107.27,30.16
202508-job-00114,2025-08-01,Website,Marketing,Website,hpc-alpha,164.75,19.47
202508-job-00115,2025-08-01,Website,Marketing,Website,hpc-alpha,115.42,47.29
202508-job-00116,2025-08-01,Orders,Commerce,Orders,hpc-alpha,122.31,4.7
202508-job-00117,2025-08-01,Orders,Commerce,Orders,hpc-alpha,133.0,38.67
202508-job-00118,2025-08-01,Website,Marketing,Website,hpc-alpha,5.23,23.51
202508-job-00119,2025-08-01,Website,Marketing,Website,hpc-alpha,108.75,42.45
202508-job-00120,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,20.22,2.56
202508-job-00121,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,5.02,40.52
202508-job-00122,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,135.21,48.32
202508-job-00123,2025-08-01,Website,Marketing,Website,hpc-alpha,86.43,31.96
202508-job-00124,2025-08-01,Orders,Commerce,Orders,hpc-alpha,7.31,42.77
202508-job-00125,2025-08-01,Orders,Commerce,Orders,hpc-alpha,161.22,44.89
202508-job-00126,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,132.39,25.31
202508-job-00127,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,91.33,3.42
202508-job-00128,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,85.44,46.16
202508-job-00129,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,21.07,16.01
202508-job-00130,2025-08-01,Website,Marketing,Website,hpc-alpha,37.03,20.51
202508-job-00131,2025-08-01,Website,Marketing,Website,hpc-alpha,152.88,5.94
202508-job-00132,2025-08-01,Website,Marketing,Website,hpc-alpha,108.07,16.59
202508-job-00133,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,183.52,20.98
202508-job-00134,2025-08-01,Orders,Commerce,Orders,hpc-alpha,188.24,19.25
202508-job-00135,2025-08-01,Website,Marketing,Website,hpc-alpha,139.15,27.46
202508-job-00136,2025-08-01,Orders,Commerce,Orders,hpc-alpha,111.09,7.18
202508-job-00137,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,168.17,8.31
202508-job-00138,2025-08-01,Website,Marketing,Website,hpc-alpha,151.87,31.19
202508-job-00139,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,102.27,45.59
202508-job-00140,2025-08-01,Orders,Commerce,Orders,hpc-alpha,52.39,47.76
202508-job-00141,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,13.73,43.96
202508-job-00142,2025-08-01,Orders,Commerce,Orders,hpc-alpha,128.0,14.61
202508-job-00143,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,139.44,33.87
202508-job-00144,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,155.9,43.78
202508-job-00145,2025-08-01,Orders,Commerce,Orders,hpc-alpha,93.57,11.35
202508-job-00146,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,159.17,10.73
202508-job-00147,2025-08-01,Website,Marketing,Website,hpc-alpha,41.44,26.48
202508-job-00148,2025-08-01,Website,Marketing,Website,hpc-alpha,113.53,48.55
202508-job-00149,2025-08-01,Orders,Commerce,Orders,hpc-alpha,99.12,6.16
202508-job-00150,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,167.09,12.76
202508-job-00151,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,184.47,4.77
202508-job-00152,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,61.78,0.24
202508-job-00153,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,147.11,1.81
202508-job-00154,2025-08-01,Website,Marketing,Website,hpc-alpha,74.55,2.26
202508-job-00155,2025-08-01,Orders,Commerce,Orders,hpc-alpha,155.07,49.74
202508-job-00156,2025-08-01,Orders,Commerce,Orders,hpc-alpha,145.59,15.62
202508-job-00157,2025-08-01,Orders,Commerce,Orders,hpc-alpha,89.46,49.59
202508-job-00158,2025-08-01,Website,Marketing,Website,hpc-alpha,32.62,20.56
202508-job-00159,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,33.1,36.65
202508-job-00160,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,132.68,16.51
202508-job-00161,2025-08-01,Website,Marketing,Website,hpc-alpha,31.62,46.2
202508-job-00162,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,54.21,49.74
202508-job-00163,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,97.6,41.14
202508-job-00164,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,30.69,43.19
202508-job-00165,2025-08-01,Orders,Commerce,Orders,hpc-alpha,159.6,32.1
202508-job-00166,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,96.61,9.75
202508-job-00167,2025-08-01,Website,Marketing,Website,hpc-alpha,82.17,41.2
202508-job-00168,2025-08-01,Website,Marketing,Website,hpc-alpha,198.37,22.27
202508-job-00169,2025-08-01,Website,Marketing,Website,hpc-alpha,102.24,41.79
202508-job-00170,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,140.75,47.0
202508-job-00171,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,49.43,33.34
202508-job-00172,2025-08-01,Orders,Commerce,Orders,hpc-alpha,182.14,41.98
202508-job-00173,2025-08-01,Website,Marketing,Website,hpc-alpha,38.32,29.35
202508-job-00174,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,29.43,32.38
202508-job-00175,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,11.97,21.51
202508-job-00176,2025-08-01,Website,Marketing,Website,hpc-alpha,92.46,27.91
202508-job-00177,2025-08-01,Orders,Commerce,Orders,hpc-alpha,143.23,0.1
202508-job-00178,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,22.26,14.47
202508-job-00179,2025-08-01,Orders,Commerce,Orders,hpc-alpha,140.43,12.86
202508-job-00180,2025-08-01,Orders,Commerce,Orders,hpc-alpha,70.69,47.7
202508-job-00181,2025-08-01,Orders,Commerce,Orders,hpc-alpha,10.3,6.05
202508-job-00182,2025-08-01,Orders,Commerce,Orders,hpc-alpha,82.39,19.84
202508-job-00183,2025-08-01,Website,Marketing,Website,hpc-alpha,93.5,7.38
202508-job-00184,2025-08-01,Orders,Commerce,Orders,hpc-alpha,88.13,49.53
202508-job-00185,2025-08-01,Website,Marketing,Website,hpc-alpha,115.55,35.33
202508-job-00186,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,94.27,21.95
202508-job-00187,2025-08-01,Orders,Commerce,Orders,hpc-alpha,148.52,16.29
202508-job-00188,2025-08-01,Website,Marketing,Website,hpc-alpha,174.8,38.05
202508-job-00189,2025-08-01,Orders,Commerce,Orders,hpc-alpha,199.92,22.93
202508-job-00190,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,144.42,45.84
202508-job-00191,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,59.53,25.59
202508-job-00192,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,21.04,45.42
202508-job-00193,2025-08-01,Website,Marketing,Website,hpc-alpha,92.91,6.77
202508-job-00194,2025-08-01,Orders,Commerce,Orders,hpc-alpha,169.79,21.92
202508-job-00195,2025-08-01,Orders,Commerce,Orders,hpc-alpha,147.91,15.6
202508-job-00196,2025-08-01,Orders,Commerce,Orders,hpc-alpha,79.86,49.2
202508-job-00197,2025-08-01,Orders,Commerce,Orders,hpc-alpha,115.34,15.93
202508-job-00198,2025-08-01,Website,Marketing,Website,hpc-alpha,199.13,13.64
202508-job-00199,2025-08-01,Website,Marketing,Website,hpc-alpha,26.1,20.93
202508-job-00200,2025-08-01,Website,Marketing,Website,hpc-alpha,77.41,23.37
202508-job-00201,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,32.36,32.67
202508-job-00202,2025-08-01,ResearchSim,R&D,ResearchSim,hpc-alpha,41.63,31.02
202508-job-00203,2025-08-01,Website,Marketing,Website,hpc-alpha,139.05,5.37
